ID,Title,Description,Acceptance,Test_Method,Tools,Dev_Status,Review1_Status,Regression_Status,Files,Dependencies,Notes
AUDIT-010,[P0][frontend][ui] 全局 scrollbar 主题化（含 Drawer/Editor/Preview）,为 WebKit 与 Firefox 定义滚动条样式（宽度/轨道/滑块/hover），匹配 atelier canvas/surface/border/accent。,常见滚动容器（Drawer、预览、编辑器、DebugDetails）滚动条不再默认灰/蓝；暗色模式也一致。,cd frontend | npm run lint | npm test | npm run build,none,TODO,TODO,TODO,frontend/src/index.css,none,priority:P0 | area:frontend | refs:ui设计规范.md
AUDIT-011,[P1][frontend][ui] checkbox/radio 默认 accent-color 统一（避免遗漏 class）,补齐全局 input[type=checkbox/radio] 的 accent-color（或统一封装组件），避免某些页面未加 .checkbox 时回退默认蓝色。,未显式加 class 的 checkbox/radio 也呈现 accent；与现有 .checkbox 不冲突。,cd frontend | npm run lint | npm test | npm run build,none,TODO,TODO,TODO,frontend/src/index.css | frontend/src/pages/SearchPage.tsx | frontend/src/components/chapterAnalysis/MemorySidebar.tsx,AUDIT-009,priority:P1 | area:frontend
AUDIT-012,[P1][frontend][ui] 标注高亮色去硬编码（sky/emerald/violet → 主题 token）,AnnotatedText.tsx 使用 Tailwind 默认色（sky/emerald/violet）与设计规范冲突；改为 warning/info/success 等主题 token，并统一 hover/active。,标注回溯高亮配色符合 atelier；无纯艳色；暗色模式对比度足够。,cd frontend | npm run lint | npm test | npm run build,none,TODO,TODO,TODO,frontend/src/components/chapterAnalysis/AnnotatedText.tsx,AUDIT-009,priority:P1 | area:frontend
AUDIT-013,[P1][frontend][ui] Toast/提示条去硬编码颜色（red/amber → danger/warning）,ToastProvider 与多处提示文案使用 red/amber；统一替换为 theme token（danger/warning/info/success），确保全站一致。,Toast 与提示条配色/边框统一；暗色模式也正确；无 Tailwind 默认艳色残留。,cd frontend | npm run lint | npm test | npm run build,none,TODO,TODO,TODO,frontend/src/components/ui/ToastProvider.tsx | frontend/src/pages | frontend/src/components,AUDIT-009,priority:P1 | area:frontend
AUDIT-014,[P0][frontend][ui] SearchPage：按钮/checkbox/选中态统一为 Atelier 组件,SearchPage 存在 primary 按钮缺少 btn 基类（search_submit/search_jump）、clear/copy/load_more 仅用 btn 缺语义样式、sources checkbox 缺少 .checkbox 与 name/id；按 Atelier 规范统一按钮与选择控件并补齐可访问性字段。,SearchPage 的清空/搜索/复制/跳转/加载更多按钮 hover/active/focus-visible 样式一致且不再出现“默认蓝色/原生控件”突兀；sources checkbox 不再使用默认 accent 且具备 name 或 id。,cd test | npm test -- specs/ui/search-page.spec.ts,none,TODO,TODO,TODO,frontend/src/pages/SearchPage.tsx | frontend/src/index.css,AUDIT-009 | AUDIT-011,priority:P0 | area:frontend | refs:用户反馈(搜索按钮/清空按钮/选中蓝色)
AUDIT-015,[P0][frontend][ui] WritingPage：去掉 bg-white，统一 paper/surface/canvas,WritingPage 使用 bg-white 与设计规范冲突（抛弃纯白）；改为 bg-canvas/bg-surface 并保持对比与阴影一致。,写作主卡片不再纯白；暗色模式一致；视觉符合 Paper&Ink。,cd frontend | npm run lint | npm test | npm run build,none,TODO,TODO,TODO,frontend/src/pages/WritingPage.tsx,AUDIT-009,priority:P0 | area:frontend | refs:ui设计规范.md
AUDIT-016,[P1][frontend][ui] 标注回溯侧栏 merge 勾选框样式统一,MemorySidebar 合并抽屉内 checkbox 未使用 .checkbox（或全局 accent），导致默认样式；统一为 atelier。,合并抽屉内 checkbox 样式与全站一致；无默认蓝色。,cd frontend | npm run lint | npm test | npm run build,none,TODO,TODO,TODO,frontend/src/components/chapterAnalysis/MemorySidebar.tsx,AUDIT-011,priority:P1 | area:frontend
AUDIT-017,[P1][frontend][ui] 加入前端样式静态检查：阻止 btn-primary/btn 误用回归,"新增脚本或 eslint 规则：禁止 className=""btn-primary""（必须包含 btn），禁止 className=""btn"" 单独使用；可选：提示 checkbox 未统一。",CI/本地 lint 能拦截 SearchPage 类问题；不影响合法用法（btn btn-secondary 等）。,cd frontend | npm run lint | npm test,none,TODO,TODO,TODO,frontend/.eslintrc* | frontend/package.json | frontend/src,AUDIT-014,priority:P1 | area:frontend | risk:false positives
AUDIT-018,[P0][test][writing] 新增 E2E：保存/定稿/草稿切换的回归用例,补充 Playwright：编辑章节 → 变为未保存 → 点击保存 → 未保存消失；切换 status=done 保存；刷新后仍为 done；确保不会被后台任务/阻塞破坏。,新用例在默认 E2E 环境通过；失败时可稳定复现“保存失灵/定稿无效”。,cd test | npm test,none,TODO,TODO,TODO,test/specs/ui | frontend/src/pages/WritingPage.tsx,AUDIT-006,priority:P0 | area:test | refs:用户反馈(保存按钮失灵/定稿不管用)
AUDIT-019,[P0][frontend][writing] 保存按钮/保存过程 UX 修复（saving/排队/反馈）,useChapterEditor 保存中会 queue 并 return false；WritingPage 顶部保存按钮未绑定 saving 禁用/文案，易出现“点了没反应”；统一写作页与 AiGenerateDrawer 的保存 UX：保存中禁用+显示保存中，排队保存给出明确提示并最终落库。,保存按钮在 saving 时禁用且显示“保存中…”；排队保存不会无声失败且最终能落库（成功 toast 或状态提示）；写作页与 AI 抽屉保存体验一致。,cd test | npm test -- specs/ui/writing-unsaved-confirm.spec.ts,none,TODO,TODO,TODO,frontend/src/pages/writing/useChapterEditor.ts | frontend/src/pages/WritingPage.tsx | frontend/src/components/writing/AiGenerateDrawer.tsx,AUDIT-018,priority:P0 | area:frontend | refs:用户反馈(保存失灵/混乱)
AUDIT-020,[P1][frontend][writing] 定稿章被编辑自动回退 drafting 的行为重审与文案优化,当前编辑 done 章会自动回退 drafting；用户反馈“定稿/草稿不管用”；需要优化交互：更清晰的提示/可配置/或改为显式确认。,用户可理解且可控：选择 done 后不会被“隐式回退”误导；文案与提示符合设计规范；E2E 覆盖关键路径。,cd frontend | npm run lint | npm test | npm run build,none,TODO,TODO,TODO,frontend/src/pages/WritingPage.tsx,AUDIT-019,priority:P1 | area:frontend | risk:behavior change
AUDIT-021,[P0][frontend][ui] 章节标注回溯页面：消除横向滚动与布局空白,用户反馈 ChapterAnalysisPage 需要横向滚动且侧栏空白过多；复核布局/溢出源（长文本、pre、min-width），并重构为常规浏览器宽度可用。,ChapterAnalysisPage 在 1366x768 等常见宽度无横向滚动；侧栏与正文布局紧凑且可滚动；交互符合 atelier。,cd frontend | npm run lint | npm test | npm run build,chrome-devtools:take_snapshot,TODO,TODO,TODO,frontend/src/pages/ChapterAnalysisPage.tsx | frontend/src/components/chapterAnalysis/MemorySidebar.tsx | frontend/src/components/chapterAnalysis/AnnotatedText.tsx,AUDIT-009 | AUDIT-012,priority:P0 | area:frontend | refs:完整任务要求.txt(第二大点)
AUDIT-022,[P1][frontend][memory] 标注回溯页：CRUD 入口与信息架构优化（记忆与世界书边界）,完善 MemorySidebar：让“新增/编辑/删除/合并/完成”更明显；解释这些是剧情记忆（hook/plot/foreshadow）而非世界书设定。,用户可在标注回溯页完成剧情记忆 CRUD；页面说明明确与世界书区别；无操作死角。,cd frontend | npm run lint | npm test | npm run build,none,TODO,TODO,TODO,frontend/src/components/chapterAnalysis/MemorySidebar.tsx | frontend/src/pages/ChapterAnalysisPage.tsx | frontend/src/lib/uiCopy.ts,AUDIT-021,priority:P1 | area:frontend
AUDIT-023,[P1][backend][memory] 剧情记忆抽取提示词/解析改进：严格区分 worldbook vs plot memory,按需求：标注回溯页主要记录情节/伏笔/钩子/摘要，与世界书设定严格区分；改进分析/提取提示词与解析，减少误分类。,章节分析输出中剧情类字段更稳定；不会生成世界书式“地点/物品设定条目”；相关单测覆盖。,"cd backend | .\\.venv\\Scripts\\python.exe -m compileall -q app alembic | .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p \""test_*.py\"" -v",none,TODO,TODO,TODO,backend/app/services/plot_analysis_service.py | backend/app/resources/prompt_presets | backend/app/services/output_parsers.py,none,priority:P1 | area:backend | refs:完整任务要求.txt(第二大点)
AUDIT-024,[P1][test][memory] E2E：标注回溯页基本操作（高亮/定位/编辑/合并/删除）,补齐 Playwright 覆盖：打开标注回溯 → 选择高亮 → 侧栏定位 → 编辑一条记忆并保存 → 合并/删除，确保 CRUD 可用。,新用例可稳定覆盖 CRUD；失败能定位具体按钮/接口。,cd test | npm test,none,TODO,TODO,TODO,test/specs/ui | frontend/src/pages/ChapterAnalysisPage.tsx | frontend/src/components/chapterAnalysis/MemorySidebar.tsx,AUDIT-021,priority:P1 | area:test
AUDIT-025,[P0][frontend][rag] 模型配置页补齐 embedding + rerank 的分离配置与保存,PromptsPage（模型配置）目前缺 rerank provider/base_url/model/api_key/timeout/hybrid_alpha 且入口割裂；补齐并与 SettingsPage 字段一致（同一 PUT /api/projects/:id/settings），并明确 external_rerank_api 的启用方式（method=auto + provider=external_rerank_api 或直接提供选项）。,PromptsPage 可配置并保存 embedding+rerank 全字段（含掩码/清除 key）；字段校验与默认值合理；与 backend settings 契约一致且不泄露明文 key。,cd test | npm test -- specs/ui/prompts-rag-config.spec.ts,none,TODO,TODO,TODO,frontend/src/pages/PromptsPage.tsx | frontend/src/pages/SettingsPage.tsx | frontend/src/types.ts,none,priority:P0 | area:frontend | refs:用户反馈(rerank缺失/无法测试)
AUDIT-026,[P0][backend][rag] vector/query 读取完整 rerank 配置（provider/base_url/model/key/timeout/alpha）,backend/api/routes/vector.py 的 _vector_rerank_config 仅返回 enabled/method/top_k；改为复用与 embedding 同模式的 runtime overrides（含解密 api_key）并传入 vector_rag_service；确保 response 不泄露密钥。,vector/query 与 vector/status 使用同一套 rerank config；当配置 external rerank 时 provider/base_url/model/timeout/hybrid_alpha 生效且 rerank_obs.provider=external_rerank_api；单测覆盖并确认无 api_key 泄露。,"cd backend | .\\.venv\\Scripts\\python.exe -m compileall -q app alembic | .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p \""test_*.py\"" -v",none,TODO,TODO,TODO,backend/app/api/routes/vector.py | backend/app/services/memory_retrieval_service.py | backend/app/services/rerank_service.py,none,priority:P0 | area:backend | risk:RAG correctness
AUDIT-027,[P0][backend][rag] 新增 embedding 配置测试接口（dry-run embeddings）,新增 API：用项目 embedding 配置对一段示例文本做 embeddings 干跑，返回维度/耗时/是否可用；输出脱敏（仅 has_api_key/masked_api_key）。,接口返回 ok+timings+dims；错误信息可读且不泄露密钥；可用于前端“测试 embedding”。,"cd backend | .\\.venv\\Scripts\\python.exe -m compileall -q app alembic | .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p \""test_*.py\"" -v",none,TODO,TODO,TODO,backend/app/api/routes/vector.py (or new route) | backend/app/services/vector_embedding_overrides.py | backend/app/llm/http_client.py,AUDIT-001,priority:P0 | area:backend
AUDIT-028,[P0][backend][rag] 新增 rerank 配置测试接口（dry-run rerank）,新增 API：用项目 rerank 配置对 query+documents 做 rerank 干跑，返回排序/obs；支持 external rerank API；输出脱敏。,接口可验证 rerank base_url/key/model/timeout 是否可用；当 provider=external_rerank_api 时实际调用 /rerank；错误信息可读。,"cd backend | .\\.venv\\Scripts\\python.exe -m compileall -q app alembic | .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p \""test_*.py\"" -v",none,TODO,TODO,TODO,backend/app/api/routes/vector.py (or new route) | backend/app/services/rerank_service.py | backend/app/services/memory_retrieval_service.py,AUDIT-001 | AUDIT-026,priority:P0 | area:backend
AUDIT-029,[P0][test][rag] mock-llm 增加 /v1/rerank 支持（用于 E2E/contract）,当前 test/mock-llm/server.js 仅支持 embeddings/chat；补齐 /v1/rerank，输出稳定可预测的排序/score，供 rerank 测试与 E2E。,mock-llm /v1/rerank 200 且结果稳定；相关测试可使用。,cd test | npm test,none,TODO,TODO,TODO,test/mock-llm/server.js,none,priority:P0 | area:test
AUDIT-030,[P1][frontend][rag] Settings/Prompts 增加 embedding+rerank 测试按钮与结果展示,在 PromptsPage（模型配置）提供“测试 embedding / 测试 rerank”按钮，调用 dry-run 接口并展示 dims/耗时/排序与 request_id；失败时提供可复制 request_id 与建议排障路径。,用户无需写作/重建即可验证 embedding/rerank 可用；结果展示不泄露明文 key；按钮状态与 loading/saving 一致。,cd frontend | npm run lint | npm test | npm run build,none,TODO,TODO,TODO,frontend/src/pages/PromptsPage.tsx | frontend/src/pages/SettingsPage.tsx | frontend/src/components/ui/RequestIdBadge.tsx,AUDIT-027 | AUDIT-028,priority:P1 | area:frontend
AUDIT-031,[P1][test][rag] E2E：embedding+rerank 配置与查询链路验证,Playwright：配置 embedding base_url=mock-llm 与 rerank base_url=mock-llm；触发 vector/query 或 RagPage query；断言 mock-llm 收到 /rerank 请求且 response 影响结果顺序，同时断言 rerank obs.provider=external_rerank_api。,E2E 能捕获“rerank 配置不生效/未发起 rerank 请求/不可测试”。,cd test | npm test -- specs/ui/rag-rerank-external.spec.ts,none,TODO,TODO,TODO,test/specs/ui | test/mock-llm/server.js | frontend/src/pages/RagPage.tsx,AUDIT-026 | AUDIT-029,priority:P1 | area:test
AUDIT-032,[P0][backend][worldbook] worldbook_auto_update 失败可见性与 dev 可运行性修复,用户看到 worldbook_auto_update failed 且 error_message 为空；修复后应能看到原因（queue unavailable / missing key / parse error 等），并提供重试路径。,TaskCenter 中 worldbook_auto_update 失败原因可见且可复制；manual trigger 可重试；写作不被阻断。,"cd backend | .\\.venv\\Scripts\\python.exe -m compileall -q app alembic | .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p \""test_*.py\"" -v",none,TODO,TODO,TODO,backend/app/services/worldbook_auto_update_service.py | backend/app/services/project_task_service.py | frontend/src/pages/TaskCenterPage.tsx,AUDIT-001 | AUDIT-005,priority:P0 | area:backend+frontend | refs:错误信息.txt
AUDIT-033,[P1][backend][worldbook] 世界书自动更新：抽取/合并/去重策略复核与单测补齐,按需求：从章节+大纲+设定抽取地点/物品/设定并新建或更新；避免多/漏/捏造；必要时改进 prompt 与 apply_worldbook_auto_update_ops。,worldbook_auto_update_v1 产出的 ops 在 apply 后满足：新建/更新/去重可用；关键边界有单测；不会覆盖高质量旧内容。,"cd backend | .\\.venv\\Scripts\\python.exe -m compileall -q app alembic | .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p \""test_*.py\"" -v",none,TODO,TODO,TODO,backend/app/services/worldbook_auto_update_service.py | backend/app/services/output_contracts.py | backend/tests,none,priority:P1 | area:backend | refs:完整任务要求.txt(第一大点)
AUDIT-034,[P1][backend][worldbook] 章节定稿触发 worldbook_auto_update 的幂等/限流/重试策略复核,确认 chapter_done 触发的 idempotency_key 逻辑；避免任务风暴；失败可重试；并在 UI 提供“仅本章/聚焦 focus”手工触发入口。,同一 chapter_token 不重复创建任务；不同 token 可创建新任务；失败可重试且不会阻断写作。,"cd backend | .\\.venv\\Scripts\\python.exe -m compileall -q app alembic | .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p \""test_*.py\"" -v",none,TODO,TODO,TODO,backend/app/api/routes/chapters.py | backend/app/services/project_task_service.py | backend/app/api/routes/worldbook.py,AUDIT-032,priority:P1 | area:backend
AUDIT-035,[P1][frontend][worldbook] 世界书注入预览与默认启用策略核对（生成上下文）,确保写作生成默认注入世界书（且不重复/不过量）；ContextPreviewDrawer 的 worldbook 部分可解释“为什么命中/没命中”。,默认生成开启 worldbook 注入；预览可看到命中条目与截断原因；不会引入多/漏。,cd frontend | npm run lint | npm test | npm run build,none,TODO,TODO,TODO,frontend/src/components/writing/ContextPreviewDrawer.tsx | frontend/src/pages/writing/useChapterGeneration.ts,none,priority:P1 | area:frontend
AUDIT-036,[P1][test][worldbook] E2E：章节定稿后 worldbook_auto_update 成功链路,补齐 Playwright：生成/保存章节→标记 done→TaskCenter 出现 worldbook_auto_update→完成后 WorldBookPage 可看到新条目或更新痕迹（mock-llm 驱动）。,E2E 能覆盖“世界书自动更新未实现/无感更新错误”。,cd test | npm test,none,TODO,TODO,TODO,test/specs/ui | test/mock-llm/server.js | frontend/src/pages/WorldBookPage.tsx,AUDIT-006 | AUDIT-032,priority:P1 | area:test
AUDIT-037,[P0][backend][characters] 新增角色卡自动更新任务（chapter_done 触发）,按需求：角色卡不应完全手动；实现 characters_auto_update：从章节/大纲抽取角色信息并创建/更新角色卡（合并、去重、避免捏造），失败不阻断。,章节 done 后可创建角色自动更新任务；角色卡可被创建/更新且可回滚（如采用 changeset）；错误可见可重试。,"cd backend | .\\.venv\\Scripts\\python.exe -m compileall -q app alembic | .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p \""test_*.py\"" -v",none,TODO,TODO,TODO,backend/app/services (new) | backend/app/models/character.py | backend/app/services/project_task_service.py | backend/app/api/routes/chapters.py,AUDIT-006,priority:P0 | area:backend | refs:完整任务要求.txt(自动化段落提到角色卡)
AUDIT-038,[P0][backend][memory] 章节定稿自动更新剧情记忆（hooks/foreshadows/summary 等）,当前剧情记忆主要靠手动“分析→应用”；按需求在 chapter_done 自动触发（可配置）：分析并写入 story_memory/foreshadows/open loops，失败不阻断且可重试。,章节 done 后自动生成剧情记忆更新结果（直接应用或生成提案+可一键应用）；任务可追踪；与 worldbook 边界清晰。,"cd backend | .\\.venv\\Scripts\\python.exe -m compileall -q app alembic | .\\.venv\\Scripts\\python.exe -m unittest discover -s tests -p \""test_*.py\"" -v",none,TODO,TODO,TODO,backend/app/api/routes/chapters.py | backend/app/services/plot_analysis_service.py | backend/app/api/routes/story_memory.py | backend/app/services/project_task_service.py,AUDIT-023 | AUDIT-006,priority:P0 | area:backend | refs:完整任务要求.txt(自动化段落)
